rank	gene	geary_c	pval_norm	var_norm	pval_norm_fdr_bh
917	Slc22a6	0.707999274	3.710327096e-144	0.0001307333572	1.618463292e-143
918	Pgbd5	0.7081710306	5.447856335e-144	0.0001307333572	2.37379361e-143
919	Gnal	0.7083707459	8.512756693e-144	0.0001307333572	3.705225982e-143
920	Prkca	0.7084266602	9.645332847e-144	0.0001307333572	4.193622977e-143
921	Ucp2	0.7086693838	1.658374769e-143	0.0001307333572	7.202496283e-143
922	Camk1d	0.7086779355	1.690330355e-143	0.0001307333572	7.333320411e-143
923	Scn5a	0.7090294066	3.701958873e-143	0.0001307333572	1.604315871e-142
924	Slc38a8	0.7094334649	9.105943121e-143	0.0001307333572	3.941966719e-142
925	Nrep	0.7097241833	1.738746776e-142	0.0001307333572	7.518904978e-142
926	Ier5	0.7097360676	1.785310239e-142	0.0001307333572	7.711923277e-142
927	Cacng5	0.7098247388	2.174374722e-142	0.0001307333572	9.382415196e-142
928	Ephb6	0.7099730385	3.023249398e-142	0.0001307333572	1.30312474e-141
929	Unc5a	0.7104454797	8.629585043e-142	0.0001307333572	3.715644798e-141
930	Tmem98	0.7105660296	1.127463691e-141	0.0001307333572	4.849306198e-141
931	Unc13a	0.7107936319	1.867221509e-141	0.0001307333572	8.02243398e-141
932	Hapln4	0.7111671704	4.269695495e-141	0.0001307333572	1.832487337e-140
933	Mcam	0.7115392538	9.721618546e-141	0.0001307333572	4.167896483e-140
934	Plxdc1	0.7115853892	1.076500313e-140	0.0001307333572	4.610279713e-140
935	Lmo1	0.7116913771	1.360512792e-140	0.0001307333572	5.820375579e-140
936	Ldb2	0.7118745577	2.038753156e-140	0.0001307333572	8.712620323e-140
937	Gsg1l	0.7119225707	2.266671251e-140	0.0001307333572	9.67629136e-140
938	Cdhr4	0.7119696351	2.514755331e-140	0.0001307333572	1.072390333e-139
939	Tspan15	0.7120047629	2.717427061e-140	0.0001307333572	1.157583413e-139
940	Vgf	0.712008503	2.739944167e-140	0.0001307333572	1.165933688e-139
941	Tsc22d1	0.7121952846	4.136750604e-140	0.0001307333572	1.758448716e-139
942	Matn2	0.7131389361	3.302263255e-139	0.0001307333572	1.402234928e-138
943	Dgkb	0.7132129346	3.885357916e-139	0.0001307333572	1.648083951e-138
944	Nt5dc3	0.7132187145	3.935014248e-139	0.0001307333572	1.667378919e-138
945	Fmod	0.7134495409	6.532973658e-139	0.0001307333572	2.765279855e-138
946	Dbn1	0.7134522149	6.571437226e-139	0.0001307333572	2.778620391e-138
947	Hk1	0.7140843468	2.628355238e-138	0.0001307333572	1.110181727e-137
948	Ido1	0.7141466145	3.01241169e-138	0.0001307333572	1.271059785e-137
949	Cobl	0.7143870637	5.099333133e-138	0.0001307333572	2.149350109e-137
950	Eef1g	0.7143944163	5.18203908e-138	0.0001307333572	2.181911192e-137
951	Spag16	0.7145491726	7.269840901e-138	0.0001307333572	3.05776694e-137
952	Chrna3	0.7146813385	9.705647722e-138	0.0001307333572	4.078003245e-137
953	Celf6	0.7147883901	1.226405417e-137	0.0001307333572	5.147556838e-137
954	Igf2	0.7157868567	1.08271135e-136	0.0001307333572	4.539670231e-136
955	Cdh13	0.7158240073	1.173931731e-136	0.0001307333572	4.916991542e-136
956	Crlf1	0.715842598	1.222420638e-136	0.0001307333572	5.114730701e-136
957	Sh3gl3	0.7159203634	1.447895282e-136	0.0001307333572	6.051808911e-136
958	Agpat4	0.7162732641	3.119635702e-136	0.0001307333572	1.30256188e-135
959	Hbb-bt	0.7165484666	5.672657813e-136	0.0001307333572	2.36607208e-135
960	Kcnip4	0.7176958628	6.819766183e-135	0.0001307333572	2.841569243e-134
961	Nat14	0.7179554635	1.195396664e-134	0.0001307333572	4.97563648e-134
962	Pfn2	0.7180592719	1.495948401e-134	0.0001307333572	6.220159673e-134
963	Sort1	0.7182095922	2.069667072e-134	0.0001307333572	8.596747961e-134
964	Cmbl	0.7182793103	2.405818369e-134	0.0001307333572	9.982648833e-134
965	Odf3b	0.7183045644	2.540593682e-134	0.0001307333572	1.053095827e-133
966	Lhfp	0.7184697463	3.628433728e-134	0.0001307333572	1.50245703e-133
967	Kcnc1	0.7185460887	4.277847779e-134	0.0001307333572	1.769533724e-133
968	Dnali1	0.7189116228	9.404489736e-134	0.0001307333572	3.886152783e-133
969	Gpr26	0.7190565947	1.284974048e-133	0.0001307333572	5.304330434e-133
970	Lzts1	0.7195657328	3.840807568e-133	0.0001307333572	1.583838173e-132
971	Hivep2	0.719694137	5.060747347e-133	0.0001307333572	2.084756889e-132
972	Hba-a2	0.7197500147	5.705944952e-133	0.0001307333572	2.348125495e-132
973	Fgf13	0.7199672792	9.096099327e-133	0.0001307333572	3.739403629e-132
974	Slc5a7	0.7201254275	1.276962036e-132	0.0001307333572	5.244197272e-132
975	Mat2b	0.7202750168	1.759751744e-132	0.0001307333572	7.219494335e-132
976	Atp6v1a	0.7208038209	5.460007773e-132	0.0001307333572	2.237708104e-131
977	Gng2	0.7211337581	1.105443114e-131	0.0001307333572	4.525867405e-131
978	Galnt16	0.7211561327	1.159572466e-131	0.0001307333572	4.742627673e-131
979	Kcnh7	0.721317207	1.635726167e-131	0.0001307333572	6.683252979e-131
980	Rab26	0.7214538534	2.189759705e-131	0.0001307333572	8.937794714e-131
981	Pafah1b3	0.7215447204	2.658309802e-131	0.0001307333572	1.08391837e-130
982	Prmt2	0.7215773221	2.849783656e-131	0.0001307333572	1.160808006e-130
983	Cacna2d1	0.7216405919	3.261541529e-131	0.0001307333572	1.327178649e-130
984	Lrrc4c	0.7219539108	6.360265937e-131	0.0001307333572	2.585473958e-130
985	Hemk1	0.7222019042	1.078505197e-130	0.0001307333572	4.379716535e-130
986	Tmem121b	0.7223357548	1.433917101e-130	0.0001307333572	5.817107917e-130
987	Mtfp1	0.7223466114	1.467421446e-130	0.0001307333572	5.946996742e-130
988	Actr3b	0.7224717802	1.915026609e-130	0.0001307333572	7.753144167e-130
989	Eno1	0.7229093311	4.852187944e-130	0.0001307333572	1.962462263e-129
990	Slc6a13	0.7229183564	4.946058816e-130	0.0001307333572	1.998407602e-129
991	Reps2	0.7229657827	5.469954688e-130	0.0001307333572	2.207852548e-129
992	Cfap161	0.7231254475	7.675930561e-130	0.0001307333572	3.095133291e-129
993	Usp29	0.7239405231	4.315078493e-129	0.0001307333572	1.738198789e-128
994	Gpr158	0.7247185485	2.232057387e-128	0.0001307333572	8.982122283e-128
995	Cygb	0.7247353275	2.312465721e-128	0.0001307333572	9.296344608e-128
996	Strn4	0.7249292125	3.480256596e-128	0.0001307333572	1.397693412e-127
997	Rgs3	0.7249974161	4.018222925e-128	0.0001307333572	1.612125547e-127
998	Aak1	0.7252257085	6.499270388e-128	0.0001307333572	2.604917991e-127
999	Nxph4	0.7253088027	7.741624484e-128	0.0001307333572	3.099749543e-127
1000	4833427G06Rik	0.7253219373	7.958626133e-128	0.0001307333572	3.183450453e-127
1001	Aebp1	0.7253720661	8.844113944e-128	0.0001307333572	3.534111466e-127
1002	Prg4	0.7257284031	1.87109259e-127	0.0001307333572	7.469431497e-127
1003	Igfn1	0.7257465426	1.943796179e-127	0.0001307333572	7.751928928e-127
1004	Gpr62	0.7257971587	2.161926611e-127	0.0001307333572	8.613253432e-127
1005	Tunar	0.7258087789	2.215358067e-127	0.0001307333572	8.817345541e-127
1006	Foxp1	0.7262299013	5.362878654e-127	0.0001307333572	2.132357318e-126
1007	3300002A11Rik	0.7262916864	6.104926534e-127	0.0001307333572	2.424995644e-126
1008	Nppa	0.7265980565	1.160320372e-126	0.0001307333572	4.604445919e-126
1009	Wnt9b	0.7269731956	2.544800815e-126	0.0001307333572	1.008840759e-125
1010	Atp6v0e2	0.7269826553	2.595664404e-126	0.0001307333572	1.027985903e-125
1011	Cox6a2	0.727393593	6.12807361e-126	0.0001307333572	2.424559292e-125
1012	Aldh1a2	0.7276448373	1.035484875e-125	0.0001307333572	4.092825593e-125
1013	Rdh5	0.7280460563	2.390679547e-125	0.0001307333572	9.43999821e-125
1014	Tmem35a	0.7281457648	2.942679356e-125	0.0001307333572	1.160820259e-124
1015	Irx2	0.7282594918	3.729142701e-125	0.0001307333572	1.469612887e-124
1016	Tceal3	0.728289811	3.972148419e-125	0.0001307333572	1.56383796e-124
1017	Mgp	0.7285346488	6.611667016e-125	0.0001307333572	2.600459003e-124
1018	Kcnc4	0.7285810237	7.281189767e-125	0.0001307333572	2.860978298e-124
1019	1700011I03Rik	0.7290377052	1.880839362e-124	0.0001307333572	7.383078948e-124
1020	Brk1	0.729148804	2.368712734e-124	0.0001307333572	9.289069546e-124
1021	Akap5	0.7292177048	2.732808002e-124	0.0001307333572	1.070639766e-123
1022	Osbp2	0.7294277623	4.224990427e-124	0.0001307333572	1.653616606e-123
1023	Nmral1	0.729524219	5.160164036e-124	0.0001307333572	2.017659447e-123
1024	Tspan13	0.7299940794	1.365295734e-123	0.0001307333572	5.333186462e-123
1025	Phyhip	0.7301198281	1.770896321e-123	0.0001307333572	6.910814913e-123
1026	Vstm2a	0.7302151944	2.156902797e-123	0.0001307333572	8.408977767e-123
1027	Slitrk6	0.730378014	3.019744595e-123	0.0001307333572	1.176142004e-122
1028	Plk5	0.7304338387	3.388876321e-123	0.0001307333572	1.318628919e-122
1029	Dock10	0.7309439308	9.710200932e-123	0.0001307333572	3.774616494e-122
1030	Xylt2	0.7311033902	1.348861699e-122	0.0001307333572	5.238297861e-122
1031	Ppm1e	0.7312245155	1.731154434e-122	0.0001307333572	6.716409057e-122
1032	Rspo1	0.7318471033	6.231384515e-122	0.0001307333572	2.415265316e-121
1033	Cacna1e	0.7318981601	6.92060467e-122	0.0001307333572	2.679808197e-121
1034	Tshb	0.7326752664	3.40809643e-121	0.0001307333572	1.318412545e-120
1035	Nr5a1os	0.7329958571	6.569929487e-121	0.0001307333572	2.539103183e-120
1036	Vip	0.7334219878	1.570078978e-120	0.0001307333572	6.062080994e-120
1037	B630019K06Rik	0.7336235817	2.369771841e-120	0.0001307333572	9.140874989e-120
1038	Gm10714	0.7336387224	2.444155024e-120	0.0001307333572	9.418709148e-120
1039	Slc6a20a	0.7336562617	2.533240138e-120	0.0001307333572	9.752608809e-120
1040	Kcnj3	0.7340250701	5.374872302e-120	0.0001307333572	2.067258578e-119
1041	Prkch	0.7342891852	9.205451328e-120	0.0001307333572	3.537157091e-119
1042	Gng4	0.7343437705	1.028752256e-119	0.0001307333572	3.949144935e-119
1043	C130021I20Rik	0.7343474653	1.036519467e-119	0.0001307333572	3.975146567e-119
1044	L1cam	0.7348498733	2.879714996e-119	0.0001307333572	1.103339079e-118
1045	Lum	0.7349146595	3.284835292e-119	0.0001307333572	1.257353222e-118
1046	Ociad2	0.7349695202	3.672053646e-119	0.0001307333572	1.404227016e-118
1047	Tmem179	0.7350023279	3.92505387e-119	0.0001307333572	1.499543026e-118
1048	Tmx4	0.7350217027	4.082560418e-119	0.0001307333572	1.558229167e-118
1049	Unc5d	0.7351770564	5.596249601e-119	0.0001307333572	2.133936931e-118
1050	Hspa12a	0.7354510734	9.756264059e-119	0.0001307333572	3.716672022e-118
1051	Ccdc146	0.7355825294	1.273494533e-118	0.0001307333572	4.846791751e-118
1052	Gstm6	0.7357042045	1.629483663e-118	0.0001307333572	6.195755374e-118
1053	Slc39a4	0.735924242	2.54401763e-118	0.0001307333572	9.663884633e-118
1054	Plekhd1	0.7360308177	3.156240493e-118	0.0001307333572	1.197814229e-117
1055	Klhl2	0.7360531011	3.301764582e-118	0.0001307333572	1.25185387e-117
1056	Caln1	0.7362080164	4.516420497e-118	0.0001307333572	1.71076534e-117
1057	Sorl1	0.7362738052	5.15877647e-118	0.0001307333572	1.952233291e-117
1058	Prph	0.7362851634	5.278566805e-118	0.0001307333572	1.995677431e-117
1059	Hcn4	0.7365519065	9.047277633e-118	0.0001307333572	3.417290891e-117
1060	Rbp4	0.7367387933	1.319243197e-117	0.0001307333572	4.978276216e-117
1061	Pianp	0.7368191381	1.551356842e-117	0.0001307333572	5.848659159e-117
1062	Slc29a1	0.7370328792	2.387028961e-117	0.0001307333572	8.990692887e-117
1063	Drd2	0.7371028481	2.748448958e-117	0.0001307333572	1.034223502e-116
1064	Tceal9	0.7371799011	3.209949155e-117	0.0001307333572	1.206747802e-116
1065	Zic4	0.737228474	3.539830562e-117	0.0001307333572	1.329513826e-116
1066	Neurod1	0.7378978182	1.360279355e-116	0.0001307333572	5.104237731e-116
1067	Gabra3	0.7384825111	4.396616653e-116	0.0001307333572	1.648216177e-115
1068	Riiad1	0.7385492789	5.026048725e-116	0.0001307333572	1.882415253e-115
1069	Elavl2	0.7387399123	7.362984326e-116	0.0001307333572	2.755092358e-115
1070	Gng7	0.7390901813	1.483986123e-115	0.0001307333572	5.547611675e-115
1071	Mgat5b	0.7393270881	2.382681687e-115	0.0001307333572	8.898904528e-115
1072	Olfr570	0.7394250439	2.897595312e-115	0.0001307333572	1.08119228e-114
1073	Sh3d19	0.7396734386	4.757347282e-115	0.0001307333572	1.773475222e-114
1074	Nol4	0.7397048103	5.064605727e-115	0.0001307333572	1.886259116e-114
1075	Napa	0.7399873203	8.895461837e-115	0.0001307333572	3.309939288e-114
1076	Nme9	0.7401697073	1.279249361e-114	0.0001307333572	4.755573834e-114
1077	Shisa7	0.7402204548	1.415266584e-114	0.0001307333572	5.256329001e-114
1078	Sema3e	0.7405080711	2.508351687e-114	0.0001307333572	9.307427411e-114
1079	Oca2	0.7405596783	2.779437595e-114	0.0001307333572	1.030375383e-113
1080	Serpina3n	0.7406718367	3.473662919e-114	0.0001307333572	1.286541822e-113
1081	Snx10	0.7408912113	5.371081372e-114	0.0001307333572	1.987449166e-113
1082	Gpr4	0.7410298013	7.072182464e-114	0.0001307333572	2.614485199e-113
1083	Ankrd63	0.741082234	7.847730345e-114	0.0001307333572	2.898515363e-113
1084	Cdc42ep1	0.741335209	1.296133943e-113	0.0001307333572	4.782782076e-113
1085	Serinc5	0.7414107933	1.505618574e-113	0.0001307333572	5.550667553e-113
1086	St3gal5	0.741418429	1.528575646e-113	0.0001307333572	5.630112877e-113
1087	Parpbp	0.7418138248	3.344537808e-113	0.0001307333572	1.230740684e-112
1088	Id3	0.741829852	3.452303019e-113	0.0001307333572	1.269229051e-112
1089	Grasp	0.7418729001	3.759218828e-113	0.0001307333572	1.380796631e-112
1090	Cfap52	0.742192873	7.076837761e-113	0.0001307333572	2.597004683e-112
1091	Tceal6	0.7422099904	7.320274304e-113	0.0001307333572	2.683876922e-112
1092	B4galnt1	0.7424763577	1.238702687e-112	0.0001307333572	4.537372482e-112
1093	Tmem198	0.7424928034	1.27956807e-112	0.0001307333572	4.682774274e-112
1094	Ogn	0.7425979891	1.574712661e-112	0.0001307333572	5.75763313e-112
1095	Syt6	0.742741778	2.091031621e-112	0.0001307333572	7.638471676e-112
1096	Olig2	0.7428867972	2.782942621e-112	0.0001307333572	1.015672489e-111
1097	Tceal5	0.7435219742	9.714616769e-112	0.0001307333572	3.542248594e-111
1098	Syt16	0.7435376807	1.001922112e-111	0.0001307333572	3.649989479e-111
1099	Sorbs2	0.7438856237	1.984518809e-111	0.0001307333572	7.222998394e-111
1100	Ppp1r32	0.7441725209	3.484159237e-111	0.0001307333572	1.266966995e-110
1101	Usp11	0.7443771645	5.203458231e-111	0.0001307333572	1.89044804e-110
1102	Pcdh20	0.7444143154	5.596291103e-111	0.0001307333572	2.031321635e-110
1103	Ets2	0.7445801217	7.743075588e-111	0.0001307333572	2.808005653e-110
1104	Trim9	0.7446174409	8.329900905e-111	0.0001307333572	3.018080038e-110
1105	Tmprss11a	0.7446822851	9.457035497e-111	0.0001307333572	3.423361266e-110
1106	Crmp1	0.7446944485	9.684828968e-111	0.0001307333572	3.502650621e-110
1107	Tmem184a	0.7448676473	1.359030902e-110	0.0001307333572	4.910680765e-110
1108	Hrk	0.7449225421	1.513015125e-110	0.0001307333572	5.462148466e-110
1109	Ptpro	0.745147987	2.350581138e-110	0.0001307333572	8.478200677e-110
1110	Chrnb3	0.7452965268	3.141570438e-110	0.0001307333572	1.132097455e-109
1111	Gm17660	0.7455442571	5.094196928e-110	0.0001307333572	1.834094304e-109
1112	Kctd1	0.745781274	8.086034792e-110	0.0001307333572	2.908645609e-109
1113	Dnajb13	0.7458101933	8.554725917e-110	0.0001307333572	3.074474723e-109
1114	Apoc3	0.745970039	1.167916629e-109	0.0001307333572	4.193596513e-109
1115	1700047M11Rik	0.7460480048	1.359341691e-109	0.0001307333572	4.87656212e-109
1116	Sema6a	0.7461954118	1.81092286e-109	0.0001307333572	6.490762939e-109
1117	Robo2	0.7462857229	2.158662766e-109	0.0001307333572	7.730215814e-109
1118	1700037H04Rik	0.7463691226	2.538678665e-109	0.0001307333572	9.082929034e-109
1119	Slc4a10	0.7464330483	2.874558072e-109	0.0001307333572	1.027545334e-108
1120	Mas1	0.7465218323	3.415830761e-109	0.0001307333572	1.219939557e-108
1121	Ovol2	0.7467256104	5.074191054e-109	0.0001307333572	1.810594489e-108
1122	Opcml	0.7467310586	5.128141813e-109	0.0001307333572	1.82821455e-108
1123	Coch	0.7468194638	6.0880519e-109	0.0001307333572	2.168495779e-108
1124	Ddc	0.7468371075	6.300099425e-109	0.0001307333572	2.242028265e-108
1125	Nhlh2	0.7471158091	1.081642858e-108	0.0001307333572	3.845841272e-108
1126	Rbms3	0.7472156843	1.312626605e-108	0.0001307333572	4.662971952e-108
1127	Tmeff2	0.747496831	2.262471174e-108	0.0001307333572	8.030066277e-108
1128	Mgst1	0.747524914	2.388835367e-108	0.0001307333572	8.471047401e-108
1129	Jpt1	0.7476052993	2.790833295e-108	0.0001307333572	9.887806182e-108
1130	Slit1	0.7478338308	4.341618063e-108	0.0001307333572	1.536855952e-107
1131	Pnmal1	0.7479353884	5.283026634e-108	0.0001307333572	1.868444433e-107
1132	Cilp	0.7484868798	1.53150772e-107	0.0001307333572	5.411688058e-107
1133	Nbdy	0.7485334721	1.675423832e-107	0.0001307333572	5.915000288e-107
1134	Pja1	0.7491066268	5.050813053e-107	0.0001307333572	1.781591906e-106
1135	Arhgap6	0.749415729	9.148745394e-107	0.0001307333572	3.224227452e-106
1136	Otud7b	0.7499217701	2.415784254e-106	0.0001307333572	8.506282583e-106
1137	Sv2c	0.7499425328	2.513865696e-106	0.0001307333572	8.84385469e-106
1138	Gpr83	0.7500241979	2.939750142e-106	0.0001307333572	1.033304092e-105
1139	Ly6e	0.7502908219	4.898496273e-106	0.0001307333572	1.720279639e-105
1140	Medag	0.7503191363	5.171282087e-106	0.0001307333572	1.814484943e-105
1141	S100a10	0.7505789933	8.501025148e-106	0.0001307333572	2.980201629e-105
1142	Kcnc3	0.7506453917	9.651503972e-106	0.0001307333572	3.380561812e-105
1143	Atp5g1	0.7507658889	1.215050007e-105	0.0001307333572	4.252143507e-105
1144	Dagla	0.7508353095	1.387342123e-105	0.0001307333572	4.850846583e-105
1145	Prelp	0.7508798773	1.510592734e-105	0.0001307333572	5.277179856e-105
1146	Npy2r	0.7513419227	3.647306475e-105	0.0001307333572	1.273056361e-104
1147	Cadm1	0.7514104975	4.156513416e-105	0.0001307333572	1.449525167e-104
1148	Ezr	0.7518239743	9.133114092e-105	0.0001307333572	3.182269719e-104
1149	Npvf	0.7520856069	1.501969409e-104	0.0001307333572	5.228788194e-104
1150	Iscu	0.7521080431	1.567390179e-104	0.0001307333572	5.451791926e-104
1151	B3galt2	0.7531519822	1.13466942e-103	0.0001307333572	3.943247331e-103
1152	Grin2b	0.7531592308	1.150339446e-103	0.0001307333572	3.994234189e-103
1153	Grm5	0.7532835445	1.455310387e-103	0.0001307333572	5.048778445e-103
1154	Grik3	0.7533601552	1.682168299e-103	0.0001307333572	5.830739338e-103
1155	Tspan18	0.7535990774	2.642110072e-103	0.0001307333572	9.150164752e-103
1156	Grina	0.7537252362	3.352834226e-103	0.0001307333572	1.160150251e-102
1157	Cpn1	0.7537924204	3.806163189e-103	0.0001307333572	1.315873186e-102
1158	Prox1	0.7539658253	5.279218972e-103	0.0001307333572	1.823564412e-102
1159	Rwdd2a	0.7541086328	6.910454793e-103	0.0001307333572	2.384971456e-102
1160	A830018L16Rik	0.7542433399	8.907353502e-103	0.0001307333572	3.071501207e-102
1161	Kctd4	0.7547031551	2.116414004e-102	0.0001307333572	7.291693383e-102
1162	Nrp2	0.7547922305	2.502243899e-102	0.0001307333572	8.613576245e-102
1163	Sec14l1	0.7549120258	3.134004464e-102	0.0001307333572	1.077903513e-101
1164	1110032F04Rik	0.7550370115	3.963281572e-102	0.0001307333572	1.36195243e-101
1165	Robo3	0.7550421921	4.002025807e-102	0.0001307333572	1.374086114e-101
1166	Kcnq3	0.7550912135	4.387866465e-102	0.0001307333572	1.505271515e-101
1167	Rcn1	0.7554127669	8.02158869e-102	0.0001307333572	2.749473416e-101
1168	Tbca	0.7555048013	9.532096866e-102	0.0001307333572	3.264416735e-101
1169	Crabp2	0.755734102	1.46469464e-101	0.0001307333572	5.01178662e-101
1170	Rgs8	0.755865279	1.872380805e-101	0.0001307333572	6.401301899e-101
1171	Col1a2	0.7559814806	2.327118796e-101	0.0001307333572	7.949167535e-101
1172	Actl6b	0.7563884128	4.978919339e-101	0.0001307333572	1.699289877e-100
1173	Ucn3	0.7565951719	7.324131141e-101	0.0001307333572	2.497572427e-100
1174	Igha	0.7569006161	1.294560935e-100	0.0001307333572	4.410769796e-100
1175	Arpc1b	0.7569087435	1.31431757e-100	0.0001307333572	4.474272579e-100
1176	Fndc9	0.7569316332	1.371590994e-100	0.0001307333572	4.665275489e-100
1177	Lpl	0.7570348297	1.662335124e-100	0.0001307333572	5.649397194e-100
1178	Fabp7	0.7574733986	3.759768917e-100	0.0001307333572	1.276661772e-99
1179	Tmem163	0.7577249733	6.000549268e-100	0.0001307333572	2.03580976e-99
1180	Smoc2	0.7582053398	1.463124874e-99	0.0001307333572	4.959745336e-99
1181	Camkk1	0.7582296445	1.530545962e-99	0.0001307333572	5.183898263e-99
1182	Spon1	0.7583362039	1.864670528e-99	0.0001307333572	6.310221752e-99
1183	Tspyl2	0.7584017736	2.105483752e-99	0.0001307333572	7.119133567e-99
1184	Spp1	0.7585392372	2.715769768e-99	0.0001307333572	9.174897864e-99
1185	Cib2	0.7586108676	3.100770295e-99	0.0001307333572	1.046673517e-98
1186	Pdzrn3	0.7586576677	3.381258721e-99	0.0001307333572	1.1403908e-98
1187	Rapgef5	0.7587214081	3.804423422e-99	0.0001307333572	1.282029797e-98
1188	Bex4	0.7587409353	3.94434351e-99	0.0001307333572	1.328061788e-98
1189	Rspo2	0.758788802	4.309430529e-99	0.0001307333572	1.449766368e-98
1190	Pomc	0.7589165968	5.457879619e-99	0.0001307333572	1.834581384e-98
1191	Acta2	0.7589208822	5.501278521e-99	0.0001307333572	1.847616632e-98
1192	Madd	0.7589941905	6.299354719e-99	0.0001307333572	2.113877422e-98
1193	Amph	0.7592277587	9.69669141e-99	0.0001307333572	3.251195779e-98
1194	1700007K13Rik	0.7592359937	9.845209628e-99	0.0001307333572	3.298227681e-98
1195	Cd34	0.7592609171	1.03086744e-98	0.0001307333572	3.45060231e-98
1196	Pkia	0.7593551668	1.226681485e-98	0.0001307333572	4.102613663e-98
1197	Garnl3	0.7593565114	1.229728164e-98	0.0001307333572	4.109367298e-98
1198	Rogdi	0.7597876648	2.722362571e-98	0.0001307333572	9.089691388e-98
1199	Large1	0.7598141186	2.858262597e-98	0.0001307333572	9.535488229e-98
1200	Cds1	0.7598578024	3.097651713e-98	0.0001307333572	1.032550571e-97
1201	Tnfrsf8	0.7601021423	4.856188537e-98	0.0001307333572	1.617381694e-97
1202	Arhgef9	0.760427595	8.832263568e-98	0.0001307333572	2.939189207e-97
1203	Rassf3	0.7604495456	9.195606127e-98	0.0001307333572	3.057558147e-97
1204	Emx1	0.7604515692	9.229842985e-98	0.0001307333572	3.066393018e-97
1205	Capsl	0.7605116915	1.030720163e-97	0.0001307333572	3.421477721e-97
1206	Ypel3	0.7607896445	1.7165146e-97	0.0001307333572	5.693249087e-97
1207	Pak6	0.760815177	1.798796675e-97	0.0001307333572	5.961215162e-97
1208	Rac3	0.7612242207	3.805901238e-97	0.0001307333572	1.260232198e-96
1209	Tmem56	0.7612574128	4.044306532e-97	0.0001307333572	1.338066677e-96
1210	Doc2b	0.7617528406	1.000594452e-96	0.0001307333572	3.307750253e-96
1211	Galnt6	0.761772824	1.037790381e-96	0.0001307333572	3.427879045e-96
1212	Asphd2	0.7618030102	1.096609316e-96	0.0001307333572	3.619172659e-96
1213	Glra3	0.7618955532	1.298475547e-96	0.0001307333572	4.281864952e-96
1214	Sntn	0.762019685	1.628618464e-96	0.0001307333572	5.36612344e-96
1215	Dmkn	0.7622464249	2.462630646e-96	0.0001307333572	8.107425995e-96
1216	Gm10419	0.7623098894	2.764605364e-96	0.0001307333572	9.094096591e-96
1217	Gm34466	0.7625646253	4.396724111e-96	0.0001307333572	1.445102419e-95
1218	Fam159b	0.7632083399	1.416932241e-95	0.0001307333572	4.653307853e-95
1219	Id4	0.7632578785	1.550256256e-95	0.0001307333572	5.08697705e-95
1220	Kcng4	0.7637229335	3.602787748e-95	0.0001307333572	1.181241885e-94
1221	Ryr2	0.7637652815	3.890026141e-95	0.0001307333572	1.274373838e-94
1222	Ubxn10	0.7639530439	5.464969043e-95	0.0001307333572	1.788860571e-94
1223	4833423E24Rik	0.7642654629	9.615677048e-95	0.0001307333572	3.144947522e-94
1224	Etnppl	0.7644286439	1.291288239e-94	0.0001307333572	4.219896206e-94
1225	Apba2	0.7644333235	1.30224847e-94	0.0001307333572	4.252239902e-94
1226	Il16	0.7646014817	1.764199358e-94	0.0001307333572	5.755952228e-94
1227	Adora1	0.7646319178	1.863814761e-94	0.0001307333572	6.076005742e-94
1228	Lrrc55	0.7646443454	1.906085139e-94	0.0001307333572	6.20874638e-94
1229	Kcng2	0.7651057452	4.379067689e-94	0.0001307333572	1.42524579e-93
1230	Cyb561	0.765209886	5.282238559e-94	0.0001307333572	1.717801157e-93
1231	Tiam2	0.7653162088	6.396222968e-94	0.0001307333572	2.078382768e-93
1232	Cyp2f2	0.7657269875	1.338598695e-93	0.0001307333572	4.34609966e-93
1233	Nos1	0.7658616036	1.704645193e-93	0.0001307333572	5.53007362e-93
1234	Asgr1	0.7659252703	1.91101905e-93	0.0001307333572	6.194551217e-93
1235	Enkur	0.7662820404	3.623555842e-93	0.0001307333572	1.173621325e-92
1236	Cfap206	0.766372113	4.258151655e-93	0.0001307333572	1.378042607e-92
1237	Kcnq2	0.7666949948	7.589918802e-93	0.0001307333572	2.454298723e-92
1238	Lgi1	0.7668734371	1.044273317e-92	0.0001307333572	3.374065646e-92
1239	Pmp22	0.7671927322	1.847197103e-92	0.0001307333572	5.963509615e-92
1240	Fkbp1b	0.7674362799	2.852480409e-92	0.0001307333572	9.201549705e-92
1241	Galnt17	0.7676249885	3.993058749e-92	0.0001307333572	1.287045528e-91
1242	Hcn1	0.7677413767	4.912982277e-92	0.0001307333572	1.582280926e-91
1243	Car4	0.7678983501	6.496970628e-92	0.0001307333572	2.090738738e-91
1244	Nr3c2	0.7680704829	8.824768646e-92	0.0001307333572	2.837546188e-91
1245	Chl1	0.7681506834	1.017733366e-91	0.0001307333572	3.269826077e-91
1246	Krt15	0.7683228713	1.382053988e-91	0.0001307333572	4.436770427e-91
1247	Rsph9	0.76866471	2.535466588e-91	0.0001307333572	8.133012312e-91
1248	Pnoc	0.768742949	2.912862723e-91	0.0001307333572	9.33609847e-91
1249	Rorb	0.7688725789	3.665391522e-91	0.0001307333572	1.173864379e-90
1250	Slitrk1	0.7689623022	4.296992e-91	0.0001307333572	1.37503744e-90
1251	Dner	0.7691380757	5.866094942e-91	0.0001307333572	1.875649862e-90
